date,close
2009-09-25,24.820520401000977
2009-09-28,24.820520401000977
2009-09-29,24.773529052734375
2009-09-30,24.806459426879883
2009-10-01,24.25943946838379
2009-10-02,23.973880767822266
2009-10-05,24.20492935180664
2009-10-06,24.687519073486328
2009-10-07,24.71965980529785
2009-10-08,25.038480758666992
2009-10-09,25.084360122680664
2009-10-12,25.329999923706055
2009-10-13,25.329999923706055
2009-10-14,25.329999923706055
2009-10-15,25.329999923706055
2009-10-16,25.329999923706055
2009-10-19,25.329999923706055
2009-10-20,25.68000030517578
2009-10-21,25.68000030517578
2009-10-22,25.68000030517578
2009-10-23,25.68000030517578
2009-10-26,25.68000030517578
2009-10-27,25.68000030517578
2009-10-28,25.68000030517578
2009-10-29,25.68000030517578
2009-10-30,25.68000030517578
2009-11-02,25.68000030517578
2009-11-03,25.68000030517578
2009-11-04,24.760000228881836
2009-11-05,24.760000228881836
2009-11-06,24.760000228881836
2009-11-09,24.760000228881836
2009-11-10,24.760000228881836
2009-11-11,24.760000228881836
2009-11-12,24.760000228881836
2009-11-13,24.760000228881836
2009-11-16,24.760000228881836
2009-11-17,24.760000228881836
2009-11-18,24.760000228881836
2009-11-19,24.760000228881836
2009-11-20,24.760000228881836
2009-11-23,24.760000228881836
2009-11-24,24.760000228881836
2009-11-25,24.760000228881836
2009-11-26,24.760000228881836
2009-11-27,24.760000228881836
2009-11-30,24.760000228881836
2009-12-01,24.760000228881836
2009-12-02,24.760000228881836
2009-12-03,24.760000228881836
2009-12-04,24.760000228881836
2009-12-07,24.760000228881836
2009-12-08,24.760000228881836
2009-12-09,24.760000228881836
2009-12-10,24.760000228881836
2009-12-11,24.760000228881836
2009-12-14,24.760000228881836
2009-12-15,24.760000228881836
2009-12-16,24.760000228881836
2009-12-17,24.760000228881836
2009-12-18,25.209999084472656
2009-12-21,25.209999084472656
2009-12-22,25.209999084472656
2009-12-23,25.209999084472656
2009-12-24,25.209999084472656
2009-12-29,25.209999084472656
2009-12-30,25.209999084472656
2009-12-31,25.209999084472656
2010-01-04,25.209999084472656
2010-01-05,25.209999084472656
2010-01-06,25.209999084472656
2010-01-07,25.209999084472656
2010-01-08,25.209999084472656
2010-01-11,25.209999084472656
2010-01-12,25.209999084472656
2010-01-13,25.209999084472656
2010-01-14,25.209999084472656
2010-01-15,25.209999084472656
2010-01-18,25.209999084472656
2010-01-19,25.209999084472656
2010-01-20,25.209999084472656
2010-01-21,25.209999084472656
2010-01-22,25.209999084472656
2010-01-25,25.209999084472656
2010-01-26,25.209999084472656
2010-01-27,25.209999084472656
2010-01-28,25.209999084472656
2010-01-29,25.209999084472656
2010-02-01,25.209999084472656
2010-02-02,25.209999084472656
2010-02-03,25.209999084472656
2010-02-04,25.209999084472656
2010-02-05,25.209999084472656
2010-02-08,25.209999084472656
2010-02-09,25.209999084472656
2010-02-10,25.209999084472656
2010-02-11,25.209999084472656
2010-02-12,25.209999084472656
2010-02-15,25.209999084472656
2010-02-16,25.209999084472656
2010-02-17,25.209999084472656
2010-02-18,25.209999084472656
2010-02-19,25.170000076293945
2010-02-22,25.170000076293945
2010-02-23,25.170000076293945
2010-02-24,25.170000076293945
2010-02-25,25.170000076293945
2010-02-26,25.170000076293945
2010-03-01,25.239999771118164
2010-03-02,25.239999771118164
2010-03-03,25.239999771118164
2010-03-04,25.239999771118164
2010-03-05,25.239999771118164
2010-03-08,25.239999771118164
2010-03-09,25.239999771118164
2010-03-10,25.239999771118164
2010-03-11,25.239999771118164
2010-03-12,25.239999771118164
2010-03-15,25.239999771118164
2010-03-16,25.239999771118164
2010-03-17,25.239999771118164
2010-03-18,25.239999771118164
2010-03-19,25.239999771118164
2010-03-22,25.239999771118164
2010-03-23,25.239999771118164
2010-03-24,25.239999771118164
2010-03-25,25.239999771118164
2010-03-26,25.239999771118164
2010-03-29,25.239999771118164
2010-03-30,25.239999771118164
2010-03-31,25.239999771118164
2010-04-01,25.239999771118164
2010-04-06,25.239999771118164
2010-04-07,25.239999771118164
2010-04-08,25.239999771118164
2010-04-09,25.239999771118164
2010-04-12,25.239999771118164
2010-04-13,25.239999771118164
2010-04-14,25.239999771118164
2010-04-15,25.239999771118164
2010-04-16,25.239999771118164
2010-04-19,25.239999771118164
2010-04-20,25.239999771118164
2010-04-21,25.239999771118164
2010-04-22,25.239999771118164
2010-04-23,25.239999771118164
2010-04-26,25.239999771118164
2010-04-27,25.239999771118164
2010-04-28,25.239999771118164
2010-04-29,25.239999771118164
2010-04-30,25.239999771118164
2010-05-04,25.239999771118164
2010-05-05,25.239999771118164
2010-05-06,25.239999771118164
